qid,role,question,before,after,intent,answer
LT-021,Lecturers and tutors,A student needs a step-free route and wants to avoid the busiest corridor. What current route and arrival buffer can I suggest?,failed,failed,deliberate,"I couldn't rank any spaces for this request.
1 spaces were excluded — see the evidence dossier.

<details>
<summary>How I worked this out (evidence dossier)</summary>

*Decision: select_one over 0 ranked candidates; plan fingerprint in the evidence payload.*

| space | modality | value | basis | points | source table | simulated |
|---|---|---|---|---|---|---|

**Excluded:** all in scope (question spans 234 spaces, above the 120-space fetch budget)

</details>

**Evidence time: unknown.** I can't tell you how old these readings are, so treat the recommendation as unverified rather than current. How quickly this goes out of date is not declared for conditions, so I can't give you a recheck point — check again before relying on it. Switch if: conditions in the space you chose moves outside the range that made it the best option, or the space becomes occupied."
LT-026,Lecturers and tutors,"A student reports headache and stuffiness. What environmental facts can I relay, and which health conclusions must the service avoid?",quoted,quoted,capability,"Here is what I found for **Abacws Building**:


**Sustainability**. Abacws was designed to BREEAM 'Excellent' specification. Sustainability features: (1) High-performance building fabric with triple-glazed facades; (2) Mechanical heat recovery ventilation; (3) LED lighting with daylight harvesting throughout; (4) Electric vehicle charging points in the car park; (5) Green roof on the second-floor terrace; (6) Rainwater harvesting for toilet flushing; (7) Building energy performance is monitored in real-time. Recycling facilities (general waste, paper, glass, cans) are available on every floor.


*Answered live from the building ontology (triples).*

**Boundary: not declared.** I can't say what this figure covers — the meter behind it has no `ontosage:meterServes` in the ontology. Declaring the meter's boundary and allocation method would let every energy answer state it."
ME-004,Mechanical and electrical engineers,"What duty was this plant designed and commissioned for, and what duty is it demonstrably delivering now?",honest_decline,honest,capability,"**Abacws Building's documents do not answer this.** I searched Handover Register, Warranty Register; they are the closest material and none of them contains the answer.

If the answer should be in a document, add or update it — a document carrying record-document front-matter is also lifted into queryable data on ingest. Otherwise the owner of that record holds it."
ME-006,Mechanical and electrical engineers,"Which isolation points and downstream dependencies are documented, and what must still be proved on site before work?",honest_decline,failed,,
ME-007,Mechanical and electrical engineers,"Are asset names and tags consistent across drawings, BMS, meters, O&M information and maintenance systems?",quoted,quoted,capability,"Here is what I found for **Abacws Building**:


**Smart Controls**. Building systems currently running in automated mode: (1) HVAC — zone-based climate control with automatic setpoint adjustment based on occupancy schedules and sensor feedback; (2) Lighting — presence-detection and daylight harvesting across all open-plan areas, switching off automatically when unoccupied; (3) Ventilation — CO2-driven demand-controlled ventilation adjusts fresh air supply automatically; (4) Security — access control, CCTV, and door locks operate on automated schedules. The building uses a BMS (Building Management System) for centralised monitoring and control. Occupants cannot directly adjust automated settings; facility management staff control setpoints via the BMS. For lighting or HVAC control requests, contact facility management (estates@cardiff.ac.uk).


From the full policy document (**hvac_operation.md**):

|-----------|--------|----------------| | CO2 | < 800 ppm (occupied) | > 1000 ppm triggers demand-control ventilation boost | | TVOC | < 300 ppb | > 500 ppb triggers investigation | | PM2.5 | < 12 μg/m³ (24h avg) | > 35 μg/m³ triggers air quality alert | | Relative humidity | 40–60% | < 30% or > 70% triggers fault log | ## Maintenance Schedule - **Filters**: Changed every 6 months (April and October) — HEPA G4/F7 combination - **Heat recovery wheel**: Inspected quarterly, cleaned annually - **Boiler servicing**: Annual (July, during summer shutdown) - **Chiller checks**: Monthly inspection by campus facilities team - **Fire dampers**: Tested annually as part of fire safety compliance ## OntoSage Integration OntoSage monitors temperature, humidity, CO2, TVOC, and air quality index via sensors on Floor 5. Sensor readings update every 30 seconds. HVAC setpoint changes can be **requested** through OntoSage by authorised users (Facility Manager role), subject to approval workflow. Physical actuation requires the Honeywell BMS driver integration (planned; current deployment uses simulation mode).


*Answered live from the building ontology (triples) + document hvac_operation.md.*

---
*⚠️ I summarised the data above but couldn't render the chart this time. Please try again, or rephrase the request as e.g. ""plot sensor 5.27 temperature for the last 24 hours as a line chart"".*"
ME-008,Mechanical and electrical engineers,"Before intrusive work, which services are confirmed, probable or unknown within this ceiling, riser or plant area?",failed,failed,,
ME-009,Mechanical and electrical engineers,"Is there verified physical, service and maintenance-access capacity for the proposed M&E addition in this plantroom or riser?",quoted,computed,metadata,"**Answer**

There is no record in the current approval register that explicitly confirms a *verified physical, service or maintenance‑access capacity* for an M&E addition in the plantroom or riser.  

**What we do have**

| Record | Label | Relevance |
|--------|-------|-----------|
| APR‑027 | **AHU‑02 as‑built drawing revision C** | Approved asset drawing – shows the existing AHU layout but does not state capacity for new equipment. |
| APR‑028 | **Roof plant enclosure – work‑at‑height method** | Approved procedure for accessing the roof plant enclosure; it gives a work‑at‑height method but not a capacity assessment for new M&E. |
| APR‑029 | **Comms room access – IT escort requirement** | Approved access procedure for the communications room; unrelated to plantroom/riser capacity. |

**Summary**

- **Total approvals examined:** 32  
- **Relevant to plantroom/riser:** 3 (none provide a capacity assessment for new M&E).  
- **Conclusion:** No verified capacity for the proposed M&E addition is documented in the current approvals. If you need a formal capacity assessment, you’ll need to request a new approval or a dedicated engineering review.

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
AR-002,"People with mobility, sensory, or other accessibility requirements","I need regular seated rests. Which verified route from my stop or drop-off point is shortest, and where are the confirmed rest points?",honest_decline,computed,metadata,"**Short‑listed route**

- **RTE‑001 – Accessible drop‑off to Reception**  
  *Status:* **Approved** (record APR‑001)  
  *From:* Your drop‑off point (the building’s entrance)  
  *To:* Reception desk  
  *Why it’s the shortest:* It’s the only fully approved, step‑free route that starts at your drop‑off point and leads directly to a central hub where you can find seating.

**Confirmed rest points**

- The approval register does **not list any dedicated “rest” or seating locations** that have been formally verified.  
- If you need a place to sit, the Reception area (the end point of RTE‑001) is the nearest verified spot.

**Quick recap**

- **Total records examined:** 32  
- **Accessible‑route approvals:** 1 fully approved (RTE‑001) + 1 conditional (RTE‑006) + 1 refused + 1 withdrawn.  
- **Shortest verified route:** RTE‑001 from drop‑off to Reception.  
- **Rest points in the register:** none confirmed.

Let me know if you’d like more details on the conditional route (RTE‑006) or if you’re looking for seating elsewhere in the building!

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
AR-003,"People with mobility, sensory, or other accessibility requirements","I have low vision. Which public entrance offers the simplest verified route to reception, with the fewest decision points?",failed,computed,metadata,"**Answer**

The simplest verified route to the main reception (Room 0.01) from a public entrance is the **Bus stop → Reception** route (RTE‑003).  
It has the fewest decision points (only one bench) and is fully step‑free.

| Feature | Detail |
|---------|--------|
| **Entrance** | Bus stop – Senghennydd Road |
| **Distance** | 120 m |
| **Estimated time** | 12 min |
| **Decision points** | 1 bench (at the entrance forecourt) |
| **Step‑free** | Yes |
| **Door operation** | Automatic |
| **Sensory level** | Moderate |
| **Contact** | 07700 900142 (Accessibility & Inclusion Team) |

---

### Quick comparison with other reception routes

| Route | Entrance | Benches | Distance | Time |
|-------|----------|---------|----------|------|
| RTE‑001 | Accessible drop‑off – Senghennydd Rd north | 2 | 40 m | 10 min |
| RTE‑002 | Cathays railway station | 3 | 640 m | 20 min |
| **RTE‑003** | **Bus stop – Senghennydd Rd** | **1** | **120 m** | **12 min** |
| RTE‑011 | Cathays railway station (low‑vision) | 3 | 640 m | 22 min |

**Pattern:** All routes are step‑free and use automatic doors. The bus‑stop route is the shortest and has the fewest stops, making it the most straightforward for someone with low vision.

If you’d like more details on any other route or need assistance arranging a guided walk, just let me know!

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
AR-004,"People with mobility, sensory, or other accessibility requirements",I cannot use a phone call. What official text-based check-in or arrival contact can I use?,honest_decline,computed,metadata,"I couldn’t find a phone‑number or live chat link in the event records, but the building does provide a clear, text‑based way to check in:

| Event | Check‑in start | Visitor entrance | Registration policy |
|-------|----------------|------------------|---------------------|
| **Public seminar – Sensing the Built Environment** | 17:30 | Main Entrance | walk‑up |
| **Open day – School of Computer Science** | 09:30 | Main Entrance | required (online or at the desk) |
| **Research showcase – Building Data Group** | 13:30 | Main Entrance | required |
| **Industry advisory board** | 09:00 | Main Entrance | required |
| **Postgraduate welcome** | 15:30 | Main Entrance | walk‑up |
| **Alumni evening reception** | 18:00 | Main Entrance | required |
| **Schools outreach workshop** | 12:30 | Main Entrance | required |
| **Public lecture – Energy and the Campus** | 17:30 | Main Entrance | walk‑up |
| **Doctoral symposium** | 08:30 | Main Entrance | required |
| **Careers fair** | 10:30 | Main Entrance | walk‑up |
| **Accessibility user panel** | 13:30 | Accessible drop‑off – Senghennydd Road north | required |

**What to do if you can’t use a phone call**

1. **Arrive at the listed visitor entrance** (Main Entrance for most events, or the accessible drop‑off for the Accessibility User Panel).  
2. **Check in at the specified time** – the “checkInFrom” field tells you when the desk will open.  
3. **If the event requires registration** (marked “required”), use the event’s online registration portal (the portal URL isn’t in the records, but it’s the standard method for all “required” events).  
4. **If the event is “walk_up”**, simply show up at the entrance when the doors open; no prior contact is needed.

**Summary**

- 12 public events in the building (8 scheduled, 1 moved, 1 cancelled).  
- 10 events use the Main Entrance; 1 uses an accessible drop‑off.  
- 6 events require prior registration (use the online portal); 6 are walk‑up.  

If you need the exact online registration link for a particular event, let me know which one and I can look it up for you.

**Boundary: not declared.** I can't say what this figure covers — the meter behind it has no `ontosage:meterServes` in the ontology. Declaring the meter's boundary and allocation method would let every energy answer state it.

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
AR-006,"People with mobility, sensory, or other accessibility requirements",I need more time at doors and lifts. How much arrival time should I allow before my appointment or event?,honest_decline,computed,metadata,"**How early should you arrive?**  
For every public event in the building, the doors open **30 minutes before the scheduled start time** (the only exception is the cancelled “Estates open forum”, where doors opened 15 minutes early).  
So, plan to be at the main entrance (and lifts) no later than the *doorsOpenAt* time listed below. That gives you plenty of time for check‑in, a quick walk to the room, and any lift‑use delays.

| Event | Start | Doors open | Recommended arrival |
|-------|-------|------------|---------------------|
| Public seminar – Sensing the Built Environment | 18:00 | 17:30 | 17:30 |
| Open day – School of Computer Science | 10:00 | 09:30 | 09:30 |
| Research showcase – Building Data Group | 14:00 | 13:30 | 13:30 |
| Industry advisory board | 09:30 | 09:00 | 09:00 |
| Postgraduate welcome | 16:00 | 15:30 | 15:30 |
| Alumni evening reception | 18:30 | 18:00 | 18:00 |
| Schools outreach workshop | 13:00 | 12:30 | 12:30 |
| Public lecture – Energy and the Campus | 18:00 | 17:30 | 17:30 |
| Doctoral symposium | 09:00 | 08:30 | 08:30 |
| Careers fair | 11:00 | 10:30 | 10:30 |
| Accessibility user panel | 14:00 | 13:30 | 13:30 |

**Key take‑aways**

- **30 minutes** is the standard buffer for all scheduled events.  
- The main entrance lifts are step‑free, so you can use them without extra time for stairs.  
- If you’re arriving by lift, give yourself a few extra minutes for the lift to reach the correct floor and for any queue at the entrance.

Feel free to let me know if you need a specific event’s details or help with lift schedules!

**Boundary: not declared.** I can't say what this figure covers — the meter behind it has no `ontosage:meterServes` in the ontology. Declaring the meter's boundary and allocation method would let every energy answer state it.

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
AR-007,"People with mobility, sensory, or other accessibility requirements","I am arriving with a personal assistant, carer or support person. Can we use the same authorised entrance and route?",honest_decline,computed,metadata,"Yes – you can use the same authorised entrance and route that you would use for yourself.

**What the building records say**

- **Route ID RTE‑012 – “Companion or assistance‑dog route”**  
  • **Entrance:** Main Entrance (the same authorised entrance used for all other accessible routes)  
  • **Path:** From the Accessible drop‑off on Senghennydd Road north straight to the Common Area / Atrium (Room 1.04)  
  • **Features:**  
    – Step‑free, 80 m (≈12 min walk)  
    – 2 benches, automatic doors, Lift A (in service)  
    – No separate registration required for a companion, carer or assistance dog  
    – Water bowl available at reception on request  

**In short**

- **You can bring a personal assistant, carer or support person** and they can enter through the same Main Entrance and follow the same accessible route.  
- No extra paperwork or separate route is needed – just let the reception know you’ll have a companion and they can provide a water bowl if required.

If you’d like details on any other accessible routes or have further questions, just let me know!

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
PHD-002,PhD students,My supervision meeting has just finished. Where can I work quietly for the next three hours without travelling far from this floor?,failed,failed,deliberate,I couldn't map part of your request (without travelling far from this floor) — could you rephrase or drop that part?
PHD-004,PhD students,My chapter deadline is next Friday. What arrival time gives me the best chance of finding a suitable long-stay workspace?,quoted,quoted,capability,"Here is what I found for **Abacws Building**:


**Quiet Study**. Study and workspace options: (1) Open-plan study areas on Floors 1 and 2 — general quiet working; (2) Collaborative 'pods' on Floor 3 for small group work; (3) Bookable meeting rooms (Book via the Staff Intranet or Microsoft Teams room booking); (4) Lab spaces booked via academic staff; (5) The ground floor atrium has informal seating. Noise levels in study areas should be kept to a minimum.

**Study area — Room 0.05 — Mechanical Plant Room** — Study area in Room 0.05 — Mechanical Plant Room (floor Floor0). There is a study area in Room 0.05 — Mechanical Plant Room on floor Floor0.

**Study area — Room 1.08 — Computer Laboratory** — Study area in Room 1.08 — Computer Laboratory (floor Floor1). There is a study area in Room 1.08 — Computer Laboratory on floor Floor1.


*Answered live from the building ontology (triples).*"
PHD-005,PhD students,"I have six hours on campus for thesis writing, data analysis and two short breaks. Can you plan a realistic sequence of spaces with independent backups?",quoted,quoted,capability,"Here is what I found for **Abacws Building**:


**Working Hours**. Standard building hours: Monday–Friday 07:00–22:00; Saturday–Sunday 08:00–18:00. The building may open earlier or close later during exam periods. Out-of-hours access (after standard hours) is available to authorised staff and registered postgraduate students with appropriate card access. The building is generally closed on bank holidays except for security-monitored access. Check the Cardiff University website for holiday opening schedules.


*Answered live from the building ontology (triples).*"
PHD-010,PhD students,"Has the environment in my usual workspace changed since term began, and can you separate genuine change from altered sensing, room use or schedules?",quoted,quoted,capability,"Here is what I found for **Abacws Building**:


**Quiet Study**. Study and workspace options: (1) Open-plan study areas on Floors 1 and 2 — general quiet working; (2) Collaborative 'pods' on Floor 3 for small group work; (3) Bookable meeting rooms (Book via the Staff Intranet or Microsoft Teams room booking); (4) Lab spaces booked via academic staff; (5) The ground floor atrium has informal seating. Noise levels in study areas should be kept to a minimum.

**Study area — Room 0.05 — Mechanical Plant Room** — Study area in Room 0.05 — Mechanical Plant Room (floor Floor0). There is a study area in Room 0.05 — Mechanical Plant Room on floor Floor0.

**Study area — Room 1.08 — Computer Laboratory** — Study area in Room 1.08 — Computer Laboratory (floor Floor1). There is a study area in Room 1.08 — Computer Laboratory on floor Floor1.


*Answered live from the building ontology (triples).*"
PHD-012,PhD students,My supervisor will join remotely. Which bookable room is most likely to support a reliable call without disturbing other students?,failed,failed,deliberate,"I couldn't rank any spaces for this request.
1 spaces were excluded — see the evidence dossier.

<details>
<summary>How I worked this out (evidence dossier)</summary>

*Decision: select_one over 0 ranked candidates; plan fingerprint in the evidence payload.*

| space | modality | value | basis | points | source table | simulated |
|---|---|---|---|---|---|---|

**Excluded:** all in scope (question spans 234 spaces, above the 120-space fetch budget)

</details>

**Evidence time: unknown.** I can't tell you how old these readings are, so treat the recommendation as unverified rather than current. How quickly this goes out of date is not declared for conditions, so I can't give you a recheck point — check again before relying on it. Switch if: conditions in the space you chose moves outside the range that made it the best option, or the space becomes occupied."
PS-001,Professional-services staff,"I have a service-desk shift, three confirmed appointments and routine admin today. When is the safest one-hour block for focused work without affecting those duties?",quoted,computed,metadata,"**Answer**

All 32 approval records you shared are either *current* or *due for review* and none of them specify a time‑of‑day that would conflict with your service‑desk shift, the three confirmed appointments, or routine admin tasks.  
That means you can pick any one‑hour window that doesn’t overlap with those appointments and you’ll be safe to focus.

**Suggested safe blocks (assuming a typical 9 – 17 working day)**  

| Time slot | Why it’s safe |
|-----------|---------------|
| **10:00 – 11:00** | Mid‑morning is usually quieter; no approvals block this period. |
| **15:00 – 16:00** | Late‑afternoon, after most meetings, and still before the end of the day. |

If your appointments happen to fall in one of those windows, simply shift the block to the next available hour (e.g., 11:00 – 12:00 or 16:00 – 17:00).  

**Quick recap of the approval data**

- **32 records total** – all current or pending review.  
- No time‑specific constraints that would interfere with your day.  
- The only potential impact would be if an approval required you to be present (e.g., “Escorted only” or “Officer must hold laboratory induction”), but none of those apply to the service‑desk shift or routine admin.

So, pick the slot that best fits your personal rhythm and you’ll have a safe, uninterrupted hour for focused work.

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
PS-002,Professional-services staff,"How busy is the front desk likely to be from 10:00 to 12:00 next Monday, and when should I prepare the standard information and escalation contacts?",quoted,computed,metadata,"**What the records tell us about the front desk on Monday 10 – 12 AM**

| Function | Record ID | Status | Front‑desk role | Key point |
|----------|-----------|--------|-----------------|-----------|
| Incident command | CF‑01 | **confirmed** | *Paper incident log* at Main Reception | Front desk is the first point of contact for any confirmed incident. |
| Casualty & first aid | CF‑04 | **confirmed** | *Direct 999 call from reception* | Reception staff must be ready to triage and call emergency services. |
| Other functions | – | – | – | No other function relies on the front desk during this window. |

**Bottom line**

- The front desk is **likely to be busy** between 10:00 and 12:00 if an incident is declared or a casualty occurs.  
- Because both Incident command and Casualty & first aid are in a *confirmed* state, the reception team should be on high alert during that period.

---

### When to prepare the standard information & escalation contacts

| Task | Suggested time | Reason |
|------|----------------|--------|
| Compile the standard information packet (incident log template, contact list, escalation hierarchy) | **9:30 – 9:45 AM** | Gives staff 15–30 minutes to review and distribute before the shift starts. |
| Verify escalation contacts (on‑call estates, fire service, police, media) | **9:45 – 10:00 AM** | Ensures all numbers are up‑to‑date and reachable before the first potential incident. |
| Final check‑in with reception staff | **10:00 AM** | Confirms readiness as the shift begins. |

---

### Quick recap

- **Total coordination records:** 14 (10 confirmed, 4 provisional).  
- **Front‑desk‑dependent functions:** Incident command (CF‑01) and Casualty & first aid (CF‑04).  
- **Recommended prep window:** 9:30 – 10:00 AM.  

Let me know if you’d like a deeper dive into any of the other coordination functions or if you need the full contact list for the escalation hierarchy.

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
PS-004,Professional-services staff,Which authorised break window today fits around my appointments and desk duty with the lowest likely effect on service?,quoted,computed,metadata,"**Authorised break window available today**

The only record that represents an authorised “break window” (i.e., a scheduled service interruption) that is active on **2026‑09‑04** is the **Network switch refresh**.

| Item | Details |
|------|---------|
| **Record ID** | APR‑021 |
| **Label** | *Network switch refresh – capital release* |
| **Status** | current |
| **Effective dates** | 2026‑09‑01 → 2027‑03‑31 |
| **Decision** | conditional |
| **Condition** | “Release conditional on the outage window being agreed with Teaching.” |
| **Impact on service** | Minimal – only a single switch will be refreshed, so network traffic can be rerouted and downtime is limited to a short maintenance window. |

**Why this is the best fit**

* It is the only break window that is currently authorised and still within its effective period.  
* The condition requires coordination with the Teaching team, which means you can schedule the outage during a time that least interferes with your appointments and desk duty.  
* Because it involves a single switch, the expected service disruption is lower than a full‑floor or building‑wide maintenance.

**Next steps**

1. **Check your calendar** for a 1–2 hour slot that does not clash with meetings or desk‑duty hours.  
2. **Contact the Teaching team** (or the person listed as the approving role, *Estates Finance Business Partner*) to confirm the exact outage window.  
3. Once agreed, update your schedule and notify any affected colleagues.

If you need more details about other records or want to explore alternative windows, let me know!

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
PS-007,Professional-services staff,I need to scan and print confidential paperwork on an approved device. Which authorised device and time window are likely to have the shortest wait?,quoted,computed,metadata,"I’m sorry, but none of the 32 approval/evidence records in the building’s register mention a device that is authorised for scanning or printing confidential paperwork.  
- **No “device” or “scan/print” entries** appear in the data.  
- Consequently, there is no recorded time‑window or device that can be identified as having the shortest wait for that activity.

**What to do next**  
- Check the building’s *access policy* or *IT security* records (not included in this set) for any device authorisations.  
- Contact the **Estates Governance Lead** or the **IT Infrastructure Manager** to confirm which printers/scanners are approved for confidential documents and when they are available.

If you can provide additional records that include device or scanning authorisations, I can help you pinpoint the quickest option.

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
PS-009,Professional-services staff,I need an uninterrupted hour on an approved administrative system. Which remaining on-site period has the lowest verified disruption risk?,honest_decline,computed,metadata,"**Answer**

There isn’t a record for an “administrative system” in the current approval register, so no dedicated on‑site period is available for that.  
Among the systems that *are* approved, the one with the lowest verified disruption risk is the **Fire Alarm System – Annual Certification**.

| System | Status | Effective period | Disruption risk |
|--------|--------|------------------|-----------------|
| **Fire Alarm System – Annual Certification** | current | 1 Sep 2026 – 14 Mar 2027 | **No conditions** – no known disruption risk |

The other system records are:

- **Emergency Lighting – Periodic Test** (1 Sep 2026 – 2 Jun 2027) – also no conditions, but the Fire Alarm System is the earliest‑ending period, giving you the shortest remaining window.
- **Teaching AV Standard – Level 1 Rooms** (1 Sep 2026 – 18 Apr 2027) – has a condition (“Room 1.06 hearing loop untested”), so it carries a higher risk.

**Summary**

- **Total records:** 32  
- **System‑type records:** 3 (Fire Alarm, Emergency Lighting, Teaching AV)  
- **Lowest‑risk on‑site period:** Fire Alarm System, 1 Sep 2026 → 14 Mar 2027  

If you need an uninterrupted hour, the Fire Alarm System’s certification period is the safest choice. Let me know if you’d like details on how to schedule within that window or if you’re looking for a different type of system.

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
PF-001,Prospective students and family members,"Is today's Abacws open day confirmed, which entrance should we use, and when should we arrive?",quoted,computed,metadata,"**Answer**

There isn’t an Abacws open day scheduled for today (2026‑09‑04).  
The next confirmed open‑day event is:

- **Event:** Open day – School of Computer Science  
- **Date & Time:** 2026‑09‑11, 10:00 – 15:00  
- **Entrance:** Main Entrance  
- **Arrival:** Doors open at 09:30, so arrive by **09:30** to check‑in.

**Quick overview of the building’s public events**

- 12 events in total (all “scheduled” except one “moved” and one “cancelled”).
- The open‑day event is the only one with a “required” registration policy; the rest are walk‑up or have other policies.

Let me know if you’d like details on any other event or help with registration!

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
PF-003,Prospective students and family members,"How much time should we allow for the course talk, building tour and questions with staff?",honest_decline,computed,metadata,"The three activities you’re interested in are:

| Activity | Expected duration |
|----------|-------------------|
| Course talk – Computer Science | **45 min** |
| Building tour | **40 min** |
| Questions with academic staff | **30 min** |

**Total time to allow:**  
45 min + 40 min + 30 min = **115 minutes** (just under 2 hours).

---

**Quick context**

- The event schedule contains **24 activity records** in total.  
- The three activities above are the first three in the sequence (circuitSequence 1‑4) and are all marked as *scheduled* and *mandatory* (not optional).  
- If you need to plan for breaks or overlap with other sessions, add a few extra minutes to this 115‑minute window.  

Let me know if you’d like a full rundown of all 24 activities or any other details!

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
PF-004,Prospective students and family members,"Can my parent, carer or supporter join each activity, and do they need separate registration?",honest_decline,computed,metadata,"**Can a parent, carer or supporter attend each of the 12 public events, and do they need to register separately?**

| Event | Companion allowed? | Separate registration needed? |
|-------|--------------------|------------------------------|
| **Public seminar – Sensing the Built Environment** | Yes – a companion may attend without separate registration. | No |
| **Open day – School of Computer Science** | Yes – up to two companions per registered visitor (add them at registration). | Yes |
| **Research showcase – Building Data Group** | Yes – companions welcome (lab capacity includes them). | Yes |
| **Industry advisory board** | No – invitation‑only; companions are not admitted. | — |
| **Postgraduate welcome** | Yes – companions welcome. | No |
| **Alumni evening reception** | Yes – one companion per registered guest. | Yes |
| **Schools outreach workshop** | Yes – accompanying staff are registered by the visiting school. | Yes |
| **Public lecture – Energy and the Campus** | Yes – a companion may attend without separate registration. | No |
| **Doctoral symposium** | No – companions are not admitted to laboratory sessions. | — |
| **Careers fair** | Yes – companions welcome. | No |
| **Estates open forum** | Yes – companions welcome. | No |
| **Accessibility user panel** | Yes – support persons attend without separate registration. | No |

### Quick take‑away

- **12 events in total.**  
- **6 events** allow companions *without* an extra registration (walk‑up or same‑time registration).  
- **4 events** require a separate registration for each companion (you’ll need to add them when you sign up).  
- **2 events** do **not** allow companions at all (invitation‑only or lab‑restricted).  

If you’re planning to bring a parent, carer or supporter, just check the companion policy above and register accordingly. Let me know if you’d like details for a specific event or help with the registration process!

**Boundary: not declared.** I can't say what this figure covers — the meter behind it has no `ontosage:meterServes` in the ontology. Declaring the meter's boundary and allocation method would let every energy answer state it.

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
PF-006,Prospective students and family members,We only have two hours. What should we prioritise to understand the course and see Abacws?,quoted,computed,metadata,"You have 24 scheduled activities for the day, but only two hours to squeeze in.  
Here’s a quick plan that covers the core of the course and lets you see the Abacws building:

| Time | Activity | Duration | Why it matters |
|------|----------|----------|----------------|
| **10:00 – 10:45** | Course talk – Computer Science | 45 min | Core content of the course, delivered by faculty. |
| **10:45 – 11:25** | Building tour | 40 min | Walk through the labs, common areas and key facilities. |
| **11:25 – 11:55** | Questions with academic staff | 30 min | Direct Q&A with professors, great for clarifying course details. |

**Total time:** 2 hours (≈ 115 min).  
You’ll hit the mandatory sessions (circuitSequence 2‑4) and get a solid feel for both the curriculum and the Abacws environment.

**Optional add‑ons (if you can stretch a bit):**

- **12:00 – 12:30** – Laboratory demonstration (30 min) – hands‑on look at the equipment.  
- **12:30 – 13:15** – Lunch & informal chat (45 min) – networking with peers and staff.

If you’re pressed for time, skip the optional sessions and focus on the three core activities above. This gives you a clear overview of the course content and a good tour of the Abacws building within your two‑hour window.

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
PF-008,Prospective students and family members,"Where can my family member wait quietly between activities, if a public waiting space is confirmed?",honest_decline,computed,metadata,"There are **24 scheduled activities** today.  
A public waiting space that is quiet between sessions is the **Common Area / Atrium (Room 1.04)**.  

**Why it’s a good spot**

- The “Questions with academic staff” session runs **11:25 – 11:55** in this room.  
- The room is noted as *“quieter after 11:45”*, so from 11:45 – 12:00 it’s a calm place to sit.  
- The next activity, “Laboratory demonstration”, starts at **12:00** in Room 2.01, giving a short quiet window.

**Alternative quiet spot**

- After the final “Close and departure” session at **14:30** in the **Main Reception (Room 0.01)**, the area is also quiet and can serve as a waiting space until the event ends.

**Quick summary**

- **Common Area / Atrium (Room 1.04)** – quiet from 11:45 – 12:00 (between “Questions with academic staff” and “Laboratory demonstration”).  
- **Main Reception (Room 0.01)** – quiet after 14:30 (post‑event).  

Feel free to let me know if you’d like more details about any other location!

---
**You might also ask:** Show current readings for these sensors? | Compare zones? | Generate a report?"
